n.id,n.firstname,n.lastname,n.birthyear,n.deathyear,n.birthplace,n.deathplace,n.sex,n.numCities,n.numCountries,n.numVenues,n.country,n.collective,n.ulan,n.wikidata
"891,""""""Hans"""""",""""""Meid"""""",1883,1957,""""""Pforzheim"""""",""""""Ludwigsburg"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""500016885"""""",""""""Q1558798"""""""
"892,""""""Wolfgang"""""",""""""Merkel"""""",1883,1918,""""""Rostock"""""",""""""Solve le Chateau"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""NULL"""""",null"
"893,""""""Bruno"""""",""""""Mewes"""""",1886,null,null,null,""""""M"""""",null,null,null,null,null,""""""NULL"""""",null"
"894,""""""Otto"""""",""""""Mewes"""""",null,null,null,null,""""""M"""""",1,1,1,null,null,""""""NULL"""""",null"
"895,""""""Friedrich"""""",""""""Missfeldt"""""",1874,1969,""""""Kiel"""""",""""""Schleswig"""""",""""""M"""""",2,1,2,""""""DE"""""",null,""""""NULL"""""",""""""Q1461170"""""""
"896,""""""Otto"""""",""""""Modersohn"""""",1865,1943,""""""Soest"""""",""""""Fischerhude"""""",""""""M"""""",4,3,4,""""""DE"""""",null,""""""500016713"""""",""""""Q71425"""""""
"897,""""""Otto"""""",""""""Moller"""""",1883,1964,""""""Schmiedefeld (Lichtetal)"""""",""""""Berlin"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""500065481"""""",""""""Q2040016"""""""
"898,""""""Hans"""""",""""""Nadler"""""",1879,1958,""""""Elsterwerda"""""",""""""Gröden (Brandenburg)"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""500075407"""""",""""""Q1581466"""""""
"899,""""""Paul"""""",""""""Neresheimer"""""",1885,1933,""""""Amsterdam"""""",""""""Munich"""""",""""""M"""""",null,null,null,""""""NL"""""",null,""""""NULL"""""",null"
"900,""""""Max"""""",""""""Neumann"""""",1885,1973,""""""Königsberg"""""",""""""Berlin"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""500377855"""""",""""""Q95007679"""""""
"901,""""""Franz"""""",""""""Nölken"""""",1884,1918,""""""Hamburg"""""",""""""La Capelle"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""500159735"""""",""""""Q323242"""""""
"902,""""""Ernst Benedikt"""""",""""""Noether"""""",1864,1939,""""""Mannheim"""""",""""""Mannheim"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""500076986"""""",""""""Q41275097"""""""
"903,""""""Paul"""""",""""""Oberhoff"""""",1884,1960,""""""Iserlohn"""""",""""""Dresden"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""NULL"""""",""""""Q29877462"""""""
"904,""""""Ernst"""""",""""""Odefey"""""",1882,1964,""""""Hamburg"""""",""""""Hamburg"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""500077867"""""",""""""Q36977746"""""""
"905,""""""Emil"""""",""""""Orlik"""""",1870,1932,""""""Prague"""""",""""""Berlin"""""",""""""M"""""",5,4,6,""""""CZ"""""",null,""""""500005216"""""",""""""Q379150"""""""
"906,""""""Heinrich"""""",""""""Otto"""""",1858,1923,""""""Wernswig"""""",""""""Dusseldorf"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""500358524"""""",""""""Q1598444"""""""
"907,""""""Alfred"""""",""""""Partikel"""""",1888,1946,""""""Gołdap"""""",""""""Ahrenshoop"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""500008069"""""",""""""Q111073"""""""
"908,""""""Paul"""""",""""""Paeschke"""""",1875,1943,""""""Berlin"""""",""""""Berlin"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""500000034"""""",""""""Q21289616"""""""
"909,""""""Georg"""""",""""""Poppe"""""",1883,1963,""""""Wartha (Niederschlesien, Region)"""""",""""""Frankfurt am Main"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""NULL"""""",""""""Q87915562"""""""
"910,""""""Max"""""",""""""Pretzfelder"""""",1888,1950,""""""Nuremberg"""""",""""""Los Angeles"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""DE"""""",""""""Q15431257"""""""
"911,""""""Max"""""",""""""Rappaport"""""",1884,1924,""""""Vienna"""""",""""""Berlin"""""",""""""M"""""",1,1,1,null,null,""""""NULL"""""",""""""Q18508531"""""""
"912,""""""Martha"""""",""""""Reich"""""",null,null,null,null,""""""F"""""",null,null,null,""""""DE"""""",null,""""""NULL"""""",null"
"913,""""""Fritz"""""",""""""Rentsch"""""",1867,1946,""""""Dresden"""""",""""""Naumburg"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""NULL"""""",""""""Q95007006"""""""
"914,""""""Heinrich"""""",""""""Richter-Berlin"""""",1884,1981,""""""Berlin"""""",""""""Berlin"""""",""""""M"""""",2,2,4,""""""DE"""""",null,""""""NULL"""""",""""""Q1598599"""""""
"915,""""""Paul"""""",""""""Rößler"""""",1873,1957,""""""Leipzig"""""",""""""Heidelberg"""""",""""""M"""""",null,null,null,""""""DE"""""",null,"""""" master draughtsman"""""",""""""Q2062108"""""""
"916,""""""Georg Walter"""""",""""""Rossner"""""",1885,1972,""""""Leipzig"""""",""""""Gundelsby"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""500189935"""""",""""""Q19502383"""""""
"917,""""""Edwin"""""",""""""Scharff"""""",1887,1955,""""""Neu-Ulm"""""",""""""Hamburg"""""",""""""M"""""",2,1,2,""""""DE"""""",null,""""""500069708"""""",""""""Q535048"""""""
"918,""""""Rudolph"""""",""""""Scheffler"""""",1884,1973,""""""Zwickau"""""",""""""Old Lyme"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""500080104"""""",""""""Q46997086"""""""
"919,""""""Fritz"""""",""""""Scherer"""""",1877,1929,""""""Freiburg im Breisgau"""""",""""""Munich"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""500170104"""""",""""""Q52911563"""""""
"920,""""""Walter"""""",""""""Schimmelpfeng"""""",null,null,null,null,""""""M"""""",null,null,null,null,null,""""""NULL"""""",null"
"921,""""""Theodor"""""",""""""Schindler"""""",1870,1950,""""""Malsch"""""",""""""Malsch"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""NULL"""""",""""""Q2418232"""""""
"922,""""""Adolf"""""",""""""Schinnerer"""""",1876,1949,""""""Schwarzenbach an der Saale"""""",""""""Haimhausen"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""500354397"""""",""""""Q364106"""""""
"923,""""""Paul von"""""",""""""Schlippenbach"""""",1869,1933,""""""Olaine"""""",""""""Berlin"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""500170292"""""",""""""Q30088351"""""""
"924,""""""Hermann"""""",""""""Schlittgen"""""",1859,1930,""""""Roitzsch"""""",""""""Wasserburg am Inn"""""",""""""M"""""",2,1,2,""""""DE"""""",null,""""""500048118"""""",""""""Q1612600"""""""
"925,""""""Alfred"""""",""""""Schmidt"""""",1867,1956,""""""Dresden"""""",""""""Munich"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""NULL"""""",""""""Q94900840"""""""
"926,""""""Wilhelm"""""",""""""Schmurr"""""",1878,1959,""""""Hagen"""""",""""""Dusseldorf"""""",""""""M"""""",3,2,3,""""""DE"""""",null,""""""500084646"""""",""""""Q2574928"""""""
"927,""""""Wilhelm"""""",""""""Schocken"""""",1874,1958,""""""Pleszew"""""",""""""Tel Aviv-Jaffa"""""",""""""M"""""",2,1,2,""""""DE"""""",null,""""""NULL"""""",""""""Q110136827"""""""
"928,""""""Martha"""""",""""""Schrag"""""",1870,1957,""""""Borna"""""",""""""Chemnitz"""""",""""""F"""""",null,null,null,""""""DE"""""",null,""""""NULL"""""",""""""Q1485012"""""""
"929,""""""Lili"""""",""""""Schüller"""""",1888,1971,null,null,""""""F"""""",null,null,null,""""""AT"""""",null,""""""NULL"""""",null"
"930,""""""Karl"""""",""""""Schwalbach"""""",1885,1983,""""""Mainz"""""",""""""Munich"""""",""""""M"""""",2,1,2,""""""DE"""""",null,""""""500059356"""""",""""""Q39439615"""""""
"931,""""""Rudolf"""""",""""""Sieck"""""",1877,1957,""""""Rosenheim"""""",""""""Prien am Chiemsee"""""",""""""M"""""",2,2,2,""""""DE"""""",null,""""""500358870"""""",""""""Q1536444"""""""
"932,""""""Rudolf"""""",""""""Siegmund"""""",1881,1973,""""""Bürgel"""""",""""""Idstein"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""NULL"""""",null"
"933,""""""Alexander Leo"""""",""""""Soldenhoff"""""",1882,1951,""""""Geneva"""""",""""""Zurich"""""",""""""M"""""",1,1,1,""""""CH"""""",null,""""""500027712"""""",""""""Q38005049"""""""
"934,""""""William"""""",""""""Straube"""""",1871,1954,""""""Berlin"""""",""""""Neufrach"""""",""""""M"""""",2,2,2,""""""DE"""""",null,""""""500068248"""""",""""""Q1349415"""""""
"935,""""""Hans"""""",""""""Sutter"""""",1887,1916,""""""Mainz"""""",""""""Maurepas, Somme"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""500176520"""""",""""""Q50353342"""""""
"936,""""""Max"""""",""""""Thedy"""""",1858,1924,""""""Munich"""""",""""""Polling bei Weilheim"""""",""""""M"""""",2,2,2,""""""DE"""""",null,""""""500105499"""""",""""""Q1453328"""""""
"937,""""""Heinrich"""""",""""""Uhl"""""",1882,1915,""""""Altenteich"""""",""""""Russia"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""NULL"""""",""""""Q98782937"""""""
"938,""""""Hans"""""",""""""Unger"""""",1872,1936,""""""Bautzen"""""",""""""Dresden"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""500104677"""""",""""""Q5650790"""""""
"939,""""""Giuseppe"""""",""""""Sacheri"""""",1863,1950,""""""Genoa"""""",""""""Pianfei"""""",""""""M"""""",null,null,null,""""""IT"""""",null,""""""500045922"""""",""""""Q30332134"""""""
"940,""""""Julien-Gustave"""""",""""""Gagliardini"""""",1846,1927,""""""Mulhouse"""""",""""""Paris"""""",""""""M"""""",3,3,3,""""""FR"""""",null,""""""500045221"""""",""""""Q3189516"""""""
"941,""""""Julius"""""",""""""Rolshoven"""""",1858,1930,""""""Detroit"""""",""""""New York"""""",""""""M"""""",1,1,1,""""""US"""""",null,""""""500032478"""""",""""""Q3189870"""""""
"942,""""""Carlotta"""""",""""""Sacchetti"""""",1862,1934,""""""Pavia"""""",""""""Milan"""""",""""""F"""""",null,null,null,""""""IT"""""",null,""""""NULL"""""",""""""Q111609173"""""""
"943,""""""Luigi"""""",""""""Rosa"""""",1850,1919,""""""Venice"""""",""""""Rome"""""",""""""M"""""",null,null,null,""""""IT"""""",null,""""""NULL"""""",""""""Q3840097"""""""
"944,""""""Luigi"""""",""""""Serralunga"""""",1880,1940,""""""Turin"""""",""""""Turin"""""",""""""M"""""",null,null,null,""""""IT"""""",null,""""""500171450"""""",""""""Q37142430"""""""
"945,""""""Giorgio"""""",""""""Lucchesi"""""",1855,1941,""""""Lucca"""""",""""""Lucca"""""",""""""M"""""",null,null,null,""""""IT"""""",null,""""""500078115"""""",""""""Q15996465"""""""
"946,""""""Paul"""""",""""""Vahrenhorst"""""",1880,1951,""""""Kuldīga"""""",""""""Maising"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""NULL"""""",""""""Q55108039"""""""
"947,""""""Anita"""""",""""""Perna"""""",null,null,null,null,""""""F"""""",null,null,null,null,null,""""""NULL"""""",null"
"948,""""""Hans"""""",""""""Völcker"""""",1865,1944,""""""Pyrzyce"""""",""""""Wiesbaden"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""500178650"""""",""""""Q1262643"""""""
"949,""""""Erwin"""""",""""""Vollmer"""""",1884,1973,""""""Berlin"""""",""""""Rehlingen"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""500359072"""""",""""""Q1363558"""""""
"950,""""""Evarist Adam"""""",""""""Weber"""""",1887,1968,""""""Aachen"""""",""""""Dießen am Ammersee"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""500099955"""""",""""""Q52444250"""""""
"951,""""""Franz"""""",""""""Weih"""""",1877,null,""""""Baden-Baden"""""",null,""""""M"""""",null,null,null,""""""DE"""""",null,""""""NULL"""""",null"
"952,""""""Kurt"""""",""""""Witte"""""",1882,1959,""""""Schlüsselburg"""""",""""""Hanover"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""NULL"""""",""""""Q41333051"""""""
"953,""""""Karl"""""",""""""Wohlrab"""""",1873,1959,""""""Leipzig"""""",""""""Lugano"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""NULL"""""",""""""Q27508437"""""""
"954,""""""Sophie"""""",""""""Wolff"""""",1845,1944,""""""Berlin"""""",""""""Berlin"""""",""""""F"""""",2,2,2,""""""DE"""""",null,""""""NULL"""""",""""""Q112763922"""""""
"955,""""""Hermann"""""",""""""Zeillinger"""""",1882,1933,""""""Straß in Steiermark"""""",null,""""""M"""""",null,null,null,""""""AT"""""",null,""""""NULL"""""",null"
"956,""""""Walter"""""",""""""Zeising"""""",1876,1933,""""""Leipzig"""""",""""""Dresden"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""500183092"""""",""""""Q85301344"""""""
"957,""""""Leni"""""",""""""Zimmermann-Heitmüller"""""",1879,null,""""""Stettin"""""",""""""Hanover"""""",""""""F"""""",null,null,null,""""""DE"""""",null,""""""NULL"""""",null"
"958,""""""Charles"""""",""""""Fayod"""""",1857,1932,""""""Bex"""""",""""""Lausanne"""""",""""""M"""""",null,null,null,""""""CH"""""",null,""""""NULL"""""",""""""Q28871779"""""""
"959,""""""Giovanni Battista"""""",""""""Carpanetto"""""",1863,1928,""""""Turin"""""",""""""Turin"""""",""""""M"""""",null,null,null,""""""IT"""""",null,""""""500344431"""""",""""""Q3766613"""""""
"960,""""""Violetta"""""",""""""Dunn Gardner"""""",null,null,null,null,""""""F"""""",null,null,null,null,null,""""""NULL"""""",null"
"961,""""""Giuseppe"""""",""""""Boschetto"""""",1841,1918,""""""Naples"""""",""""""Naples"""""",""""""M"""""",null,null,null,""""""IT"""""",null,""""""500083073"""""",""""""Q13178497"""""""
"962,""""""Antonio"""""",""""""Grinzato"""""",null,null,null,null,""""""M"""""",null,null,null,null,null,""""""NULL"""""",null"
"963,""""""Giuseppe"""""",""""""Mazzei"""""",1867,1944,""""""Portoferraio"""""",""""""Rijeka"""""",""""""M"""""",null,null,null,""""""IT"""""",null,""""""NULL"""""",""""""Q22069479"""""""
"964,""""""Vincenzo"""""",""""""Irolli"""""",1860,1945,""""""Naples"""""",""""""Naples"""""",""""""M"""""",null,null,null,""""""IT"""""",null,""""""500016859"""""",""""""Q4013331"""""""
"965,""""""Luigi"""""",""""""Bocca"""""",1872,1930,""""""Vigevano"""""",""""""Vigevano"""""",""""""M"""""",null,null,null,""""""IT"""""",null,""""""NULL"""""",""""""Q113562190"""""""
"966,""""""Ferdinando-Giuseppe"""""",""""""Piana"""""",1864,1956,""""""Ceriana"""""",""""""Bordighera"""""",""""""M"""""",null,null,null,""""""IT"""""",null,""""""500179730"""""",""""""Q3770535"""""""
"967,""""""Giannino"""""",""""""Castiglioni"""""",1884,1971,""""""Milan"""""",""""""Lierna"""""",""""""M"""""",1,1,1,""""""IT"""""",null,""""""500096596"""""",""""""Q1122412"""""""
"968,""""""Napoleone"""""",""""""Gradi"""""",1860,1949,""""""Santa Cristina e Bissone"""""",""""""Brusimpiano"""""",""""""M"""""",1,1,1,""""""IT"""""",null,""""""NULL"""""",""""""Q55228436"""""""
"969,""""""Roberto"""""",""""""Fontana"""""",1844,1907,""""""Milan"""""",""""""Milan"""""",""""""M"""""",null,null,null,""""""IT"""""",null,""""""500017417"""""",""""""Q10363343"""""""
"970,""""""Carlo"""""",""""""Vittori"""""",1881,1943,""""""Cremona"""""",""""""Cremona"""""",""""""M"""""",null,null,null,""""""IT"""""",null,""""""NULL"""""",""""""Q61993534"""""""
"971,""""""Giuseppe"""""",""""""Omio"""""",1881,1918,""""""Lovere"""""",""""""Milan"""""",""""""M"""""",2,2,2,""""""IT"""""",null,""""""NULL"""""",null"
"972,""""""Rudolf"""""",""""""Möller"""""",1881,1967,""""""Schmiedefeld (Lichtetal)"""""",""""""Lörrach"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""NULL"""""",""""""Q2173473"""""""
"973,""""""Salvatore"""""",""""""Marchesi"""""",1852,1926,""""""Parma"""""",""""""Parma"""""",""""""M"""""",null,null,null,""""""IT"""""",null,""""""500046180"""""",""""""Q16030888"""""""
"974,""""""Federico"""""",""""""Maragliano"""""",1873,1952,""""""Genoa"""""",""""""Genoa"""""",""""""M"""""",null,null,null,""""""IT"""""",null,""""""NULL"""""",""""""Q110175654"""""""
"975,""""""Andrea Nicolò"""""",""""""Brentan"""""",null,null,null,null,""""""M"""""",null,null,null,null,null,""""""NULL"""""",null"
"976,""""""Alfred"""""",""""""Smith"""""",1853,1942,""""""Bordeaux"""""",""""""Bordeaux"""""",""""""M"""""",2,2,2,""""""FR"""""",null,""""""500172608"""""",""""""Q4723449"""""""
"977,""""""Filadelfo"""""",""""""Simi"""""",1849,1923,""""""Stazzema"""""",""""""Florence"""""",""""""M"""""",null,null,null,""""""IT"""""",null,""""""500073086"""""",""""""Q3744913"""""""
"978,""""""Raffaele"""""",""""""Armenise"""""",1852,1925,""""""Bari"""""",""""""Milan"""""",""""""M"""""",null,null,null,""""""IT"""""",null,""""""500017430"""""",""""""Q3929000"""""""
"979,""""""Oreste"""""",""""""Da Moli"""""",1856,1921,""""""Piove di Sacco"""""",""""""Piove di Sacco"""""",""""""F"""""",null,null,null,""""""IT"""""",null,""""""500357903"""""",null"
"980,""""""Maria"""""",""""""Tansini"""""",null,null,null,null,""""""F"""""",null,null,null,null,null,""""""NULL"""""",null"
"981,""""""Luigi de"""""",""""""Servi"""""",1863,1945,""""""Lucca"""""",""""""Lucca"""""",""""""M"""""",null,null,null,""""""IT"""""",null,""""""500171486"""""",""""""Q26720349"""""""
"982,""""""Riccardo"""""",""""""Galli"""""",1839,1914,""""""Nice"""""",null,""""""M"""""",1,1,1,""""""IT"""""",null,""""""500069901"""""",""""""Q42163544"""""""
"983,""""""Ottmar"""""",""""""Begas"""""",1878,1931,""""""Rome"""""",""""""Naples"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""NULL"""""",""""""Q2037848"""""""
"984,""""""Franz Theodor"""""",""""""Aerni"""""",1853,1918,""""""Aarburg"""""",""""""Aarburg"""""",""""""M"""""",null,null,null,""""""CH"""""",null,""""""500011101"""""",""""""Q19900834"""""""
"985,""""""Emilio"""""",""""""Mazzoni Zarini"""""",1869,1949,""""""Florence"""""",""""""Florence"""""",""""""M"""""",1,1,1,""""""IT"""""",null,""""""NULL"""""",""""""Q109936728"""""""
"986,""""""Carlo"""""",""""""Arpini"""""",1866,1922,""""""Ancona"""""",""""""Monza"""""",""""""M"""""",null,null,null,""""""IT"""""",null,""""""NULL"""""",""""""Q85618467"""""""
"987,""""""Antonio"""""",""""""Barzaghi-Cattaneo"""""",1834,1922,""""""Lugano"""""",""""""Lugano"""""",""""""M"""""",null,null,null,""""""CH"""""",null,""""""500124702"""""",""""""Q599825"""""""
"988,""""""Giulio"""""",""""""Genovese"""""",null,1928,""""""Venice"""""",null,""""""M"""""",null,null,null,""""""IT"""""",null,""""""NULL"""""",null"
"989,""""""Théobald"""""",""""""Chartran"""""",1849,1907,""""""Besançon"""""",""""""Neuilly-sur-Seine"""""",""""""M"""""",null,null,null,""""""FR"""""",null,""""""500015217"""""",""""""Q922670"""""""
"990,""""""Giuseppe"""""",""""""Pennasilico"""""",1861,1940,""""""Naples"""""",""""""Geneva"""""",""""""M"""""",null,null,null,""""""IT"""""",null,""""""500000718"""""",""""""Q13178494"""""""
"991,""""""Giovanni"""""",""""""Cavalli"""""",1865,1932,""""""Novara"""""",""""""Turin"""""",""""""M"""""",1,1,1,""""""IT"""""",null,""""""NULL"""""",""""""Q110081632"""""""
"992,""""""Antonio"""""",""""""Baronio"""""",1850,1920,""""""Vogogna"""""",""""""Vogogna"""""",""""""M"""""",null,null,null,""""""IT"""""",null,""""""NULL"""""",null"
"993,""""""Baldassare"""""",""""""Longoni"""""",1876,1956,""""""Dizzasco"""""",""""""Como"""""",""""""M"""""",null,null,null,""""""IT"""""",null,""""""500199604"""""",""""""Q38036162"""""""
"994,""""""Ruggero"""""",""""""Focardi"""""",1864,1934,""""""Florence"""""",""""""Quercianella"""""",""""""M"""""",null,null,null,""""""IT"""""",null,""""""500074632"""""",""""""Q20011855"""""""
"995,""""""Felice"""""",""""""Zanelli"""""",null,null,null,null,""""""M"""""",null,null,null,null,null,""""""NULL"""""",null"
"996,""""""Antonio"""""",""""""Rocchetti-Torres"""""",1851,1934,""""""Palermo"""""",""""""Palermo"""""",""""""M"""""",null,null,null,""""""IT"""""",null,""""""NULL"""""",null"
"997,""""""Ponziano"""""",""""""Loverini"""""",1845,1929,""""""Gandino"""""",""""""Gandino"""""",""""""M"""""",null,null,null,""""""IT"""""",null,""""""500013489"""""",""""""Q3908321"""""""
"998,""""""Cesare"""""",""""""Ciani"""""",1854,1925,""""""Florence"""""",""""""Florence"""""",""""""M"""""",null,null,null,""""""IT"""""",null,""""""500097011"""""",""""""Q3665382"""""""
"999,""""""Giovanni"""""",""""""Fattori"""""",1825,1908,""""""Livorno"""""",""""""Florence"""""",""""""M"""""",null,null,null,""""""IT"""""",null,""""""500023835"""""",""""""Q710089"""""""
"1000,""""""Italo"""""",""""""Nunes-Vais"""""",1860,1932,""""""Tunis"""""",""""""Florence"""""",""""""M"""""",null,null,null,""""""IT"""""",null,""""""500079071"""""",""""""Q52150303"""""""
"1001,""""""Tomaso"""""",""""""Baldini"""""",1870,1925,""""""Florence"""""",""""""Pescia"""""",""""""M"""""",null,null,null,""""""IT"""""",null,""""""NULL"""""",null"
