a.id,a.firstname,a.lastname,e.id,e.title,count(r);
"517,""""""Ulrich"""""",""""""Hübner"""""",118,""""""Internationale Kunst-Ausstellung des Vereins bildender Künstler Münchens (E.V.) \""""Secession\"""""""""",1";
"517,""""""Ulrich"""""",""""""Hübner"""""",133,""""""Vierzehnte Ausstellung der Berliner Secession, Zeichnende Künste"""""",1";
"517,""""""Ulrich"""""",""""""Hübner"""""",493,""""""Fünfundzwanzigste Ausstellung der Berliner Secession. Zeichnende Künste"""""",1";
"517,""""""Ulrich"""""",""""""Hübner"""""",673,""""""Eighteenth Annual Exhibition"""""",1";
"517,""""""Ulrich"""""",""""""Hübner"""""",454,""""""Sixteenth Annual Exhibition"""""",1";
"517,""""""Ulrich"""""",""""""Hübner"""""",487,""""""XV. Jahrgang. 1912-13. Erste Ausstellung. [Galerie-Ausstellung]"""""",1";
"517,""""""Ulrich"""""",""""""Hübner"""""",302,""""""Internationale Kunstausstellung der Münchener Secession"""""",1";
"517,""""""Ulrich"""""",""""""Hübner"""""",1327,""""""Kunstausstellung der Münchener Secession"""""",1";
"517,""""""Ulrich"""""",""""""Hübner"""""",43,""""""Internationale Kunstausstellung Bremen"""""",1";
"517,""""""Ulrich"""""",""""""Hübner"""""",52,""""""Elfte Ausstellung der Berliner Secession"""""",1";
"517,""""""Ulrich"""""",""""""Hübner"""""",882,""""""XI. Jahrgang. Winter 1908/09. I. Ausstellung. [Kollektionen Ulrich Hübner, Georges Mosson, Emil Pottner]"""""",1";
"517,""""""Ulrich"""""",""""""Hübner"""""",888,""""""XV. Jahrgang. 1912-13. Zweite Ausstellung"""""",1";
"517,""""""Ulrich"""""",""""""Hübner"""""",899,""""""XII. Jahrgang. September/Oktober 1909. I. Ausstellung. [Kollektionen Ulrich Hübner, Jakob Nußbaum]"""""",1";
"517,""""""Ulrich"""""",""""""Hübner"""""",929,""""""XIII. Jahrgang. Winter 1910/1911. IV. Ausstellung. [Kollektionen von Pierre Bonnard, Ulrich Hübner, Leo Klein-Diepold, Hedwig Moos]"""""",1";
"517,""""""Ulrich"""""",""""""Hübner"""""",930,""""""XIII. Jahrgang. Winter 1910/11. V. Ausstellung. [Corinth \""""Golgatha\""""]"""""",1";
"517,""""""Ulrich"""""",""""""Hübner"""""",939,""""""XIV. Jahrgang. Winter 1911/1912. VII. Ausstellung. [Curt Herrmann, Ulrich Hübner, Waldemar Rösler, Albert Weisgerber]"""""",1";
"517,""""""Ulrich"""""",""""""Hübner"""""",940,""""""XIV. Jahrgang. Winter 1911/1912. IX. Ausstellung. [Sommerausstellung]"""""",1";
"517,""""""Ulrich"""""",""""""Hübner"""""",956,""""""[IX. Jahrgang. III. Ausstellung. Schwarz-Weiss Ausstellung der Berliner Secession]"""""",1";
"517,""""""Ulrich"""""",""""""Hübner"""""",958,""""""Frühjahr-Ausstellung der Münchener Secession"""""",1";
"517,""""""Ulrich"""""",""""""Hübner"""""",962,""""""IX. Jahrgang. Winter 1906/07. IV. Ausstellung. [Kollektionen von Max Beckmann und Georg Minne]"""""",1";
"518,""""""George"""""",""""""Mosson"""""",882,""""""XI. Jahrgang. Winter 1908/09. I. Ausstellung. [Kollektionen Ulrich Hübner, Georges Mosson, Emil Pottner]"""""",1";
"518,""""""George"""""",""""""Mosson"""""",883,""""""XI. Jahrgang. Winter 1908/09. II. Ausstellung. [Kollektion Lovis Corinth. Ausstellung \""""Stilleben\""""]"""""",1";
"518,""""""George"""""",""""""Mosson"""""",930,""""""XIII. Jahrgang. Winter 1910/11. V. Ausstellung. [Corinth \""""Golgatha\""""]"""""",1";
"518,""""""George"""""",""""""Mosson"""""",942,""""""[VIII. Jahrgang. I. Ausstellung. Kollektion Claude Monet]"""""",1";
"518,""""""George"""""",""""""Mosson"""""",954,""""""[IX. Jahrgang. I. Ausstellung. Manet-Monet-Ausstellung]"""""",1";
"518,""""""George"""""",""""""Mosson"""""",570,""""""LIA. Leipziger Jahresausstellung 1913"""""",1";
"518,""""""George"""""",""""""Mosson"""""",3,""""""2. Deutsche Künstlerbund Ausstellung"""""",1";
"518,""""""George"""""",""""""Mosson"""""",438,""""""XXIV. Ausstellung der Berliner Secession"""""",1";
"518,""""""George"""""",""""""Mosson"""""",148,""""""Deutsche Kunstausstellung Bremen"""""",1";
"518,""""""George"""""",""""""Mosson"""""",154,""""""Fünfzehnte Ausstellung der Berliner Secession"""""",1";
"518,""""""George"""""",""""""Mosson"""""",982,""""""X. Jahrgang. 1907/1908. X. Ausstellung. Francisco de Goya"""""",1";
"518,""""""George"""""",""""""Mosson"""""",553,""""""XXVI. Ausstellung der Berliner Secession"""""",1";
"518,""""""George"""""",""""""Mosson"""""",397,""""""XIV. Jahrgang. Winter 1911/1912. III. Ausstellung. [Kollektionen Leo Klein-Diepold, Oskar Moll, Max Pechstein, Fritz Rhein, Josef Rippl-Rónai]"""""",1";
"518,""""""George"""""",""""""Mosson"""""",280,""""""Zwanzigste Ausstellung der Berliner Secession"""""",1";
"518,""""""George"""""",""""""Mosson"""""",211,""""""Achtzehnte Ausstellung der Berliner Secession"""""",1";
"518,""""""George"""""",""""""Mosson"""""",52,""""""Elfte Ausstellung der Berliner Secession"""""",1";
"518,""""""George"""""",""""""Mosson"""""",349,""""""XXII. Ausstellung der Berliner Secession"""""",1";
"518,""""""George"""""",""""""Mosson"""""",666,""""""Erste Ausstellung der Freien Secession Berlin"""""",1";
"518,""""""George"""""",""""""Mosson"""""",96,""""""Dreizehnte Ausstellung der Berliner Secession"""""",1";
"518,""""""George"""""",""""""Mosson"""""",698,""""""XVI. Jahrgang. 1914. Sommer-Ausstellung"""""",1";
"518,""""""George"""""",""""""Mosson"""""",487,""""""XV. Jahrgang. 1912-13. Erste Ausstellung. [Galerie-Ausstellung]"""""",1";
"519,""""""Marie"""""",""""""Herbays"""""",172,""""""Les Indépendants Cercle d'Art. Ve Salon annuel"""""",1";
"520,""""""Theresia Elisa van"""""",""""""Hall"""""",172,""""""Les Indépendants Cercle d'Art. Ve Salon annuel"""""",1";
"520,""""""Theresia Elisa van"""""",""""""Hall"""""",465,""""""Les Indépendants Cercle d'Art / IX. Salon annuel"""""",1";
"520,""""""Theresia Elisa van"""""",""""""Hall"""""",597,""""""Les Indépendants Cercle d'Art Xme Salon Annuel"""""",1";
"520,""""""Theresia Elisa van"""""",""""""Hall"""""",310,""""""Les Indépendants. Cercle d'Art. VIIe Salon annuel"""""",1";
"521,""""""André"""""",""""""Blandin"""""",310,""""""Les Indépendants. Cercle d'Art. VIIe Salon annuel"""""",1";
"521,""""""André"""""",""""""Blandin"""""",465,""""""Les Indépendants Cercle d'Art / IX. Salon annuel"""""",1";
"521,""""""André"""""",""""""Blandin"""""",172,""""""Les Indépendants Cercle d'Art. Ve Salon annuel"""""",1";
"521,""""""André"""""",""""""Blandin"""""",233,""""""Les Indépendants Cercle d'Art / VIe Salon annuel"""""",1";
"521,""""""André"""""",""""""Blandin"""""",682,""""""Exposition Générale des Beaux-Arts / Salon Triennale"""""",1";
"521,""""""André"""""",""""""Blandin"""""",371,""""""Les Indépendants Cercle d'Art / VIIIme Salon annuel"""""",1";
"521,""""""André"""""",""""""Blandin"""""",1462,""""""Les Indépendants Cercle d'Art. Salon annuel"""""",1";
"521,""""""André"""""",""""""Blandin"""""",453,""""""X. Esposizione d'Arte della Città di Venezia"""""",1";
"521,""""""André"""""",""""""Blandin"""""",597,""""""Les Indépendants Cercle d'Art Xme Salon Annuel"""""",1";
"522,""""""Pierre"""""",""""""Abattuci"""""",1462,""""""Les Indépendants Cercle d'Art. Salon annuel"""""",1";
"522,""""""Pierre"""""",""""""Abattuci"""""",172,""""""Les Indépendants Cercle d'Art. Ve Salon annuel"""""",1";
"522,""""""Pierre"""""",""""""Abattuci"""""",682,""""""Exposition Générale des Beaux-Arts / Salon Triennale"""""",1";
"522,""""""Pierre"""""",""""""Abattuci"""""",580,""""""Exposition Universelle et Internationale de Gand en 1913: Groupe II. Beaux-Arts: Œuvres modernes."""""",1";
"523,""""""Charles"""""",""""""Bonaugure"""""",172,""""""Les Indépendants Cercle d'Art. Ve Salon annuel"""""",1";
"523,""""""Charles"""""",""""""Bonaugure"""""",236,""""""Doe Stil Voort. IIIe Jaarlijksche Tentoonstelling. IIIe Exposition Annuelle"""""",1";
"524,""""""Marnix d'"""""",""""""Haveloose"""""",172,""""""Les Indépendants Cercle d'Art. Ve Salon annuel"""""",1";
"524,""""""Marnix d'"""""",""""""Haveloose"""""",233,""""""Les Indépendants Cercle d'Art / VIe Salon annuel"""""",1";
"525,""""""H."""""",""""""Daye"""""",172,""""""Les Indépendants Cercle d'Art. Ve Salon annuel"""""",1";
"526,""""""Anne-Pierre de"""""",""""""Kat"""""",172,""""""Les Indépendants Cercle d'Art. Ve Salon annuel"""""",1";
"526,""""""Anne-Pierre de"""""",""""""Kat"""""",597,""""""Les Indépendants Cercle d'Art Xme Salon Annuel"""""",1";
"526,""""""Anne-Pierre de"""""",""""""Kat"""""",465,""""""Les Indépendants Cercle d'Art / IX. Salon annuel"""""",1";
"526,""""""Anne-Pierre de"""""",""""""Kat"""""",682,""""""Exposition Générale des Beaux-Arts / Salon Triennale"""""",1";
"526,""""""Anne-Pierre de"""""",""""""Kat"""""",654,""""""La Libre Esthétique. Hommage à Dario de Regoyos"""""",1";
"527,""""""René"""""",""""""De Man"""""",597,""""""Les Indépendants Cercle d'Art Xme Salon Annuel"""""",1";
"527,""""""René"""""",""""""De Man"""""",172,""""""Les Indépendants Cercle d'Art. Ve Salon annuel"""""",1";
"527,""""""René"""""",""""""De Man"""""",233,""""""Les Indépendants Cercle d'Art / VIe Salon annuel"""""",1";
"527,""""""René"""""",""""""De Man"""""",1048,""""""Exposition inaugurale de la Salle des Fêtes de la Ville, sous les auspices de l'Administration Communale."""""",1";
"527,""""""René"""""",""""""De Man"""""",310,""""""Les Indépendants. Cercle d'Art. VIIe Salon annuel"""""",1";
"527,""""""René"""""",""""""De Man"""""",1462,""""""Les Indépendants Cercle d'Art. Salon annuel"""""",1";
"527,""""""René"""""",""""""De Man"""""",371,""""""Les Indépendants Cercle d'Art / VIIIme Salon annuel"""""",1";
"527,""""""René"""""",""""""De Man"""""",465,""""""Les Indépendants Cercle d'Art / IX. Salon annuel"""""",1";
"529,""""""Léon"""""",""""""Billiet"""""",580,""""""Exposition Universelle et Internationale de Gand en 1913: Groupe II. Beaux-Arts: Œuvres modernes."""""",1";
"529,""""""Léon"""""",""""""Billiet"""""",682,""""""Exposition Générale des Beaux-Arts / Salon Triennale"""""",1";
"529,""""""Léon"""""",""""""Billiet"""""",733,""""""Cercle Vrije Kunst. VIIe Exposition Annuelle"""""",1";
"530,""""""Theo"""""",""""""Blickx"""""",733,""""""Cercle Vrije Kunst. VIIe Exposition Annuelle"""""",1";
"531,""""""Nand"""""",""""""Buyle"""""",733,""""""Cercle Vrije Kunst. VIIe Exposition Annuelle"""""",1";
"531,""""""Nand"""""",""""""Buyle"""""",1048,""""""Exposition inaugurale de la Salle des Fêtes de la Ville, sous les auspices de l'Administration Communale."""""",1";
"532,""""""Edgar"""""",""""""Bytebier"""""",733,""""""Cercle Vrije Kunst. VIIe Exposition Annuelle"""""",1";
"533,""""""Félix"""""",""""""Constant"""""",733,""""""Cercle Vrije Kunst. VIIe Exposition Annuelle"""""",1";
"533,""""""Félix"""""",""""""Constant"""""",123,""""""Salon des Beaux-Arts d'Ostende"""""",1";
"534,""""""Joseph"""""",""""""De Meyer"""""",733,""""""Cercle Vrije Kunst. VIIe Exposition Annuelle"""""",1";
"536,""""""Jules"""""",""""""Dubois"""""",733,""""""Cercle Vrije Kunst. VIIe Exposition Annuelle"""""",1";
"536,""""""Jules"""""",""""""Dubois"""""",411,""""""Выставка сто лет французской живописи (1812-1912)"""""",1";
"537,""""""Jean"""""",""""""Eyckelbosch"""""",733,""""""Cercle Vrije Kunst. VIIe Exposition Annuelle"""""",1";
"538,""""""Francois"""""",""""""Gailliard"""""",733,""""""Cercle Vrije Kunst. VIIe Exposition Annuelle"""""",1";
"538,""""""Francois"""""",""""""Gailliard"""""",411,""""""Выставка сто лет французской живописи (1812-1912)"""""",1";
"538,""""""Francois"""""",""""""Gailliard"""""",109,""""""VII. Esposizione Internazionale d’Arte della Città di Venezia"""""",1";
"538,""""""Francois"""""",""""""Gailliard"""""",123,""""""Salon des Beaux-Arts d'Ostende"""""",1";
"538,""""""Francois"""""",""""""Gailliard"""""",193,""""""Téli nemzetközi kiállítás"""""",1";
"538,""""""Francois"""""",""""""Gailliard"""""",580,""""""Exposition Universelle et Internationale de Gand en 1913: Groupe II. Beaux-Arts: Œuvres modernes."""""",1";
"538,""""""Francois"""""",""""""Gailliard"""""",1259,""""""Stedelijke Tentoonstelling van Kunstwerken van Levende Meesters"""""",1";
"538,""""""Francois"""""",""""""Gailliard"""""",447,""""""Stedelijke Internationale Tentoonstelling Van Kunstwerken Van Levende Meesters"""""",1";
"539,""""""François Joseph Clement"""""",""""""Halkett"""""",733,""""""Cercle Vrije Kunst. VIIe Exposition Annuelle"""""",1";
"540,""""""Adolphe"""""",""""""Keller"""""",733,""""""Cercle Vrije Kunst. VIIe Exposition Annuelle"""""",1";
"541,""""""Henri"""""",""""""Roidot"""""",733,""""""Cercle Vrije Kunst. VIIe Exposition Annuelle"""""",1";
"541,""""""Henri"""""",""""""Roidot"""""",597,""""""Les Indépendants Cercle d'Art Xme Salon Annuel"""""",1";
"541,""""""Henri"""""",""""""Roidot"""""",465,""""""Les Indépendants Cercle d'Art / IX. Salon annuel"""""",1";
"541,""""""Henri"""""",""""""Roidot"""""",682,""""""Exposition Générale des Beaux-Arts / Salon Triennale"""""",1";
"541,""""""Henri"""""",""""""Roidot"""""",580,""""""Exposition Universelle et Internationale de Gand en 1913: Groupe II. Beaux-Arts: Œuvres modernes."""""",1";
"542,""""""Jules"""""",""""""Rullens"""""",733,""""""Cercle Vrije Kunst. VIIe Exposition Annuelle"""""",1";
"543,""""""H."""""",""""""Schaepherders"""""",733,""""""Cercle Vrije Kunst. VIIe Exposition Annuelle"""""",1";
"544,""""""Louis"""""",""""""Taverne"""""",733,""""""Cercle Vrije Kunst. VIIe Exposition Annuelle"""""",1";
"546,""""""Frans van"""""",""""""Damme"""""",733,""""""Cercle Vrije Kunst. VIIe Exposition Annuelle"""""",1";
"546,""""""Frans van"""""",""""""Damme"""""",1095,""""""Vente Aux Enchères Publiques Des Tableaux, Études, Aquarelles, Pastels, Dessins, Eaux-Fortes, Gravures, Sculpture, Objets D'Art"""""",1";
"547,""""""Hubert van den"""""",""""""Bossche"""""",733,""""""Cercle Vrije Kunst. VIIe Exposition Annuelle"""""",1";
"548,""""""Pierre"""""",""""""Weyel"""""",733,""""""Cercle Vrije Kunst. VIIe Exposition Annuelle"""""",1";
"549,""""""Clément de"""""",""""""Porre"""""",580,""""""Exposition Universelle et Internationale de Gand en 1913: Groupe II. Beaux-Arts: Œuvres modernes."""""",1";
"549,""""""Clément de"""""",""""""Porre"""""",172,""""""Les Indépendants Cercle d'Art. Ve Salon annuel"""""",1";
"550,""""""Léon de"""""",""""""Smet"""""",172,""""""Les Indépendants Cercle d'Art. Ve Salon annuel"""""",1";
"550,""""""Léon de"""""",""""""Smet"""""",580,""""""Exposition Universelle et Internationale de Gand en 1913: Groupe II. Beaux-Arts: Œuvres modernes."""""",1";
"550,""""""Léon de"""""",""""""Smet"""""",1462,""""""Les Indépendants Cercle d'Art. Salon annuel"""""",1";
"550,""""""Léon de"""""",""""""Smet"""""",453,""""""X. Esposizione d'Arte della Città di Venezia"""""",1";
"550,""""""Léon de"""""",""""""Smet"""""",223,""""""VIII. Esposizione d'Arte della Città di Venezia"""""",1";
"550,""""""Léon de"""""",""""""Smet"""""",597,""""""Les Indépendants Cercle d'Art Xme Salon Annuel"""""",1";
"550,""""""Léon de"""""",""""""Smet"""""",1041,""""""Exhibition of Work by Modern Belgian Artists"""""",1";
"550,""""""Léon de"""""",""""""Smet"""""",310,""""""Les Indépendants. Cercle d'Art. VIIe Salon annuel"""""",1";
"550,""""""Léon de"""""",""""""Smet"""""",682,""""""Exposition Générale des Beaux-Arts / Salon Triennale"""""",1";
"550,""""""Léon de"""""",""""""Smet"""""",371,""""""Les Indépendants Cercle d'Art / VIIIme Salon annuel"""""",1";
"550,""""""Léon de"""""",""""""Smet"""""",465,""""""Les Indépendants Cercle d'Art / IX. Salon annuel"""""",1";
"551,""""""Louis"""""",""""""Dumont"""""",172,""""""Les Indépendants Cercle d'Art. Ve Salon annuel"""""",1";
"552,""""""Jehan"""""",""""""Frison"""""",172,""""""Les Indépendants Cercle d'Art. Ve Salon annuel"""""",1";
"552,""""""Jehan"""""",""""""Frison"""""",465,""""""Les Indépendants Cercle d'Art / IX. Salon annuel"""""",1";
"552,""""""Jehan"""""",""""""Frison"""""",654,""""""La Libre Esthétique. Hommage à Dario de Regoyos"""""",1";
"552,""""""Jehan"""""",""""""Frison"""""",1462,""""""Les Indépendants Cercle d'Art. Salon annuel"""""",1";
"552,""""""Jehan"""""",""""""Frison"""""",580,""""""Exposition Universelle et Internationale de Gand en 1913: Groupe II. Beaux-Arts: Œuvres modernes."""""",1";
"552,""""""Jehan"""""",""""""Frison"""""",597,""""""Les Indépendants Cercle d'Art Xme Salon Annuel"""""",1";
"552,""""""Jehan"""""",""""""Frison"""""",233,""""""Les Indépendants Cercle d'Art / VIe Salon annuel"""""",1";
"552,""""""Jehan"""""",""""""Frison"""""",371,""""""Les Indépendants Cercle d'Art / VIIIme Salon annuel"""""",1";
"552,""""""Jehan"""""",""""""Frison"""""",310,""""""Les Indépendants. Cercle d'Art. VIIe Salon annuel"""""",1";
"552,""""""Jehan"""""",""""""Frison"""""",348,""""""La Libre Esthétique, dix-huitième Exposition à Bruxelles"""""",1";
"552,""""""Jehan"""""",""""""Frison"""""",682,""""""Exposition Générale des Beaux-Arts / Salon Triennale"""""",1";
"553,""""""Richard"""""",""""""Heintz"""""",682,""""""Exposition Générale des Beaux-Arts / Salon Triennale"""""",1";
"553,""""""Richard"""""",""""""Heintz"""""",465,""""""Les Indépendants Cercle d'Art / IX. Salon annuel"""""",1";
"553,""""""Richard"""""",""""""Heintz"""""",172,""""""Les Indépendants Cercle d'Art. Ve Salon annuel"""""",1";
"553,""""""Richard"""""",""""""Heintz"""""",580,""""""Exposition Universelle et Internationale de Gand en 1913: Groupe II. Beaux-Arts: Œuvres modernes."""""",1";
"553,""""""Richard"""""",""""""Heintz"""""",139,""""""LXXVIII. Esposizione internazionale di Belle Arti della Società Amatori e Cultori di Belle Arti in Roma"""""",1";
"553,""""""Richard"""""",""""""Heintz"""""",223,""""""VIII. Esposizione d'Arte della Città di Venezia"""""",1";
"553,""""""Richard"""""",""""""Heintz"""""",233,""""""Les Indépendants Cercle d'Art / VIe Salon annuel"""""",1";
"553,""""""Richard"""""",""""""Heintz"""""",46,""""""La Libre Esthétique. La treizième Exposition"""""",1";
"553,""""""Richard"""""",""""""Heintz"""""",310,""""""Les Indépendants. Cercle d'Art. VIIe Salon annuel"""""",1";
"554,""""""Marcel"""""",""""""Jefferys"""""",310,""""""Les Indépendants. Cercle d'Art. VIIe Salon annuel"""""",1";
"554,""""""Marcel"""""",""""""Jefferys"""""",580,""""""Exposition Universelle et Internationale de Gand en 1913: Groupe II. Beaux-Arts: Œuvres modernes."""""",1";
"554,""""""Marcel"""""",""""""Jefferys"""""",682,""""""Exposition Générale des Beaux-Arts / Salon Triennale"""""",1";
"554,""""""Marcel"""""",""""""Jefferys"""""",1041,""""""Exhibition of Work by Modern Belgian Artists"""""",1";
"554,""""""Marcel"""""",""""""Jefferys"""""",433,""""""La Libre Esthétique. La dix-neuvième Exposition à Bruxelles"""""",1";
"554,""""""Marcel"""""",""""""Jefferys"""""",597,""""""Les Indépendants Cercle d'Art Xme Salon Annuel"""""",1";
